ATTRIBUTE_ExerciceFrequency	ATTRIBUTE_FermentedPlantFrequency	ATTRIBUTE_Probiotic_frequence	ATTRIBUTE_SampleType	ATTRIBUTE_TypesOfPlants	G1	G2	G3	G4	G5	G6	GNPSGROUP:	GNPSGROUP:11_to_20	GNPSGROUP:21_to_30	GNPSGROUP:6_to_10	GNPSGROUP:BLANK	GNPSGROUP:Daily	GNPSGROUP:Less_than_5	GNPSGROUP:More_than_30	GNPSGROUP:Never	GNPSGROUP:Occasionally	GNPSGROUP:Rarely	GNPSGROUP:Rarely (less than once/week)	GNPSGROUP:Regularly	GNPSGROUP:SAMPLE	GNPSGROUP:SOLVENT_BLANK	GNPSGROUP:SWAB_BLANK	GNPSLinkout_Cluster	GNPSLinkout_Network	LibraryID	MQScore	RTConsensus	RTMean	RTStdErr	SpectrumID	UniqueFileSourcesCount	cluster index	componentindex	number of spectra	parent mass	precursor charge	precursor mass	sum(precursor intensity)
Daily,Regularly,,Never,Occasionally,Rarely	,Regularly,Daily,Rarely (less than once/week),Never,Occasionally	,Regularly,Daily,Never,Occasionally,Rarely	SAMPLE	,More_than_30,Less_than_5	0.0	0.0	0.0	0.0	0.0	0.0	149354.70141379285	0.0	0.0	0.0	0.0	120054.97879999925	139781.54159090886	158638.09295454502	145804.84758333286	137228.75179999985	155136.20349999968	165141.7339166663	169242.6104999996	149209.81727272694	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b817262cb6114e7295fee4f73b22a3ad&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"42","main.cluster index_upperinput":"42"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b817262cb6114e7295fee4f73b22a3ad&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"42","main.cluster index_upperinput":"42"}	N/A	N/A	10.2466	0	0	N/A	22	42	-1	22	161.9699	0	161.9699	3282615.979999992
Daily,Regularly,,Never,Occasionally,Rarely	,Regularly,Daily,Rarely (less than once/week),Never,Occasionally	,Regularly,Daily,Never,Occasionally,Rarely	SAMPLE	,More_than_30,Less_than_5	0.0	0.0	0.0	0.0	0.0	0.0	633611.3023793104	0.0	0.0	0.0	0.0	966618.4968	422472.45159090916	848904.3782272727	786154.1208333332	655209.8711999999	80856.5185	396872.5002499999	557388.9082222222	635688.4149090908	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b817262cb6114e7295fee4f73b22a3ad&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"43","main.cluster index_upperinput":"43"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b817262cb6114e7295fee4f73b22a3ad&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"43","main.cluster index_upperinput":"43"}	N/A	N/A	1.5854	0	0	N/A	20	43	-1	20	205.1313	0	205.1313	13985145.128
Daily,Regularly,,Never,Occasionally,Rarely	,Regularly,Daily,Rarely (less than once/week),Never,Occasionally	,Regularly,Daily,Never,Occasionally,Rarely	SAMPLE	,More_than_30,Less_than_5	0.0	0.0	0.0	0.0	0.0	0.0	665029.7923620694	0.0	0.0	0.0	0.0	754011.8633000009	396207.3647727272	827598.7689090921	430126.1885833341	506903.48615000065	624261.0980000017	526956.721083334	654876.1887777782	611903.0668409097	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b817262cb6114e7295fee4f73b22a3ad&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"46","main.cluster index_upperinput":"46"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b817262cb6114e7295fee4f73b22a3ad&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"46","main.cluster index_upperinput":"46"}	N/A	N/A	6.5195	0	0	N/A	22	46	-1	22	571.4176	0	571.4176	13461867.470500015
Daily,Regularly,,Never,Occasionally,Rarely	,Regularly,Daily,Rarely (less than once/week),Never,Occasionally	,Regularly,Daily,Never,Occasionally,Rarely	SAMPLE	,More_than_30,Less_than_5	0.0	0.0	0.0	0.0	0.0	0.0	88884.31484482759	0.0	0.0	0.0	0.0	13592.599899999992	68404.9235909091	71612.0731818182	40304.21291666669	114112.8027	4973.445999999993	37752.375166666694	40056.86244444446	70008.49838636364	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b817262cb6114e7295fee4f73b22a3ad&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"47","main.cluster index_upperinput":"47"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b817262cb6114e7295fee4f73b22a3ad&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"47","main.cluster index_upperinput":"47"}	N/A	N/A	0.8965	0	0	N/A	21	47	-1	21	481.2620	0	481.2620	1540186.9645
Daily,Regularly,,Never,Occasionally,Rarely	,Regularly,Daily,Rarely (less than once/week),Never,Occasionally	,Regularly,Daily,Never,Occasionally,Rarely	SAMPLE	,More_than_30,Less_than_5	0.0	0.0	0.0	0.0	0.0	0.0	373826.81748275843	0.0	0.0	0.0	0.0	407811.03780000075	336780.9473636359	450248.6498636365	450613.2944166664	349439.34395000007	203965.16000000082	479282.11674999946	423801.41622222157	393514.7986136362	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b817262cb6114e7295fee4f73b22a3ad&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"49","main.cluster index_upperinput":"49"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b817262cb6114e7295fee4f73b22a3ad&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"49","main.cluster index_upperinput":"49"}	N/A	N/A	12.7622	0	0	N/A	19	49	-1	19	98.5125	0	98.5125	8657325.569499996
Daily,Regularly,,Never,Occasionally,Rarely	,Regularly,Daily,Rarely (less than once/week),Never,Occasionally	,Regularly,Daily,Never,Occasionally,Rarely	SAMPLE	,More_than_30,Less_than_5	0.0	0.0	0.0	0.0	0.0	0.0	108432.81981034481	0.0	0.0	0.0	0.0	183407.4932999995	121836.36490909081	76377.47890909086	96531.66583333313	132322.51975000004	26893.43799999982	25590.597499999963	44068.37661111103	99106.92190909083	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b817262cb6114e7295fee4f73b22a3ad&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"51","main.cluster index_upperinput":"51"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b817262cb6114e7295fee4f73b22a3ad&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"51","main.cluster index_upperinput":"51"}	N/A	N/A	5.7665	0	0	N/A	22	51	-1	22	242.2846	0	242.2846	2180352.2819999983
Daily,Regularly,,Never,Occasionally,Rarely	,Regularly,Daily,Rarely (less than once/week),Never,Occasionally	,Regularly,Daily,Never,Occasionally,Rarely	SAMPLE	,More_than_30,Less_than_5	0.0	0.0	0.0	0.0	0.0	0.0	281591.1771206895	0.0	0.0	0.0	0.0	204064.89189999926	275732.7238181821	313613.2665909087	301950.4444999997	278900.76560000033	405344.5270000034	375824.1435000002	333438.8196111108	294672.9952045454	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b817262cb6114e7295fee4f73b22a3ad&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"52","main.cluster index_upperinput":"52"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b817262cb6114e7295fee4f73b22a3ad&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"52","main.cluster index_upperinput":"52"}	N/A	N/A	10.2787	0	0	N/A	22	52	-1	22	113.9638	0	113.9638	6482805.894499998
Daily,Regularly,,Never,Occasionally,Rarely	,Regularly,Daily,Rarely (less than once/week),Never,Occasionally	,Regularly,Daily,Never,Occasionally,Rarely	SAMPLE	,More_than_30,Less_than_5	0.0	0.0	0.0	0.0	0.0	0.0	341845.2628448273	0.0	0.0	0.0	0.0	282327.33969999995	270694.232590909	383758.451227272	315928.39891666593	290648.7161499997	230221.13749999943	294878.03683333227	385582.4812777771	327226.34190909046	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b817262cb6114e7295fee4f73b22a3ad&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"57","main.cluster index_upperinput":"57"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=67&task=b817262cb6114e7295fee4f73b22a3ad	N/A	N/A	10.2872	0	0	N/A	22	57	67	22	182.9852	0	182.9852	7198979.521999989
Daily,Regularly,,Never,Occasionally,Rarely	,Regularly,Daily,Rarely (less than once/week),Never,Occasionally	,Regularly,Daily,Never,Occasionally,Rarely	SAMPLE	,More_than_30,Less_than_5	0.0	0.0	0.0	0.0	0.0	0.0	489798.08851724095	0.0	0.0	0.0	0.0	404465.407199998	309591.4424545449	591224.0841363632	344424.0023333324	395578.7809000001	740354.4950000014	299289.1651666668	549113.2739444437	450407.76329545403	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b817262cb6114e7295fee4f73b22a3ad&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"58","main.cluster index_upperinput":"58"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=585&task=b817262cb6114e7295fee4f73b22a3ad	N/A	N/A	6.2454	0	0	N/A	20	58	585	20	703.4964	0	703.4964	9908970.79249999
Daily,Regularly,,Never,Occasionally,Rarely	,Regularly,Daily,Rarely (less than once/week),Never,Occasionally	,Regularly,Daily,Never,Occasionally,Rarely	SAMPLE	,More_than_30,Less_than_5	0.0	0.0	0.0	0.0	0.0	0.0	71246.65974137934	0.0	0.0	0.0	0.0	38353.45189999965	64381.72368181821	38360.649999999936	16059.075999999854	103022.90505000004	505.23349999999687	277.6039999999994	424.8417222222243	51371.18684090907	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b817262cb6114e7295fee4f73b22a3ad&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"59","main.cluster index_upperinput":"59"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=61&task=b817262cb6114e7295fee4f73b22a3ad	N/A	N/A	8.7509	0	0	N/A	19	59	61	19	969.7579	0	969.7579	1130166.1104999997
Daily,Regularly,,Never,Occasionally,Rarely	,Regularly,Daily,Rarely (less than once/week),Never,Occasionally	,Regularly,Daily,Never,Occasionally,Rarely	SAMPLE	,More_than_30,Less_than_5	0.0	0.0	0.0	0.0	0.0	0.0	518114.54472413776	0.0	0.0	0.0	0.0	584111.869400001	288471.696954546	638048.8132727271	301339.1352500008	400637.47479999985	352319.01400000066	376034.46958333347	467373.3669444447	463260.2551136365	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b817262cb6114e7295fee4f73b22a3ad&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"62","main.cluster index_upperinput":"62"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=139&task=b817262cb6114e7295fee4f73b22a3ad	N/A	N/A	6.6153	0	0	N/A	22	62	139	22	527.3919	0	527.3919	10191725.6125
Daily,Regularly,,Never,Occasionally,Rarely	,Regularly,Daily,Rarely (less than once/week),Never,Occasionally	,Regularly,Daily,Never,Occasionally,Rarely	SAMPLE	,More_than_30,Less_than_5	0.0	0.0	0.0	0.0	0.0	0.0	83018.46593103444	0.0	0.0	0.0	0.0	36208.16680000006	75389.67613636359	45707.141136363636	15218.967500000024	77417.34264999995	36740.193000000036	6377.214833333341	51903.10116666667	60548.408636363616	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b817262cb6114e7295fee4f73b22a3ad&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"63","main.cluster index_upperinput":"63"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=1044&task=b817262cb6114e7295fee4f73b22a3ad	N/A	N/A	3.7340	0	0	N/A	22	63	1044	22	274.2742	0	274.2742	1332064.9899999995
Daily,Regularly,,Never,Occasionally,Rarely	,Regularly,Daily,Rarely (less than once/week),Never,Occasionally	,Regularly,Daily,Never,Occasionally,Rarely	SAMPLE	,More_than_30,Less_than_5	0.0	0.0	0.0	0.0	0.0	0.0	44054.29984482759	0.0	0.0	0.0	0.0	43889.305899999985	40814.31563636364	78563.25336363635	108721.6408333333	52640.4267	19923.24499999998	94811.38149999997	74990.32288888887	59688.784499999994	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b817262cb6114e7295fee4f73b22a3ad&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"65","main.cluster index_upperinput":"65"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=192&task=b817262cb6114e7295fee4f73b22a3ad	N/A	N/A	0.5801	0	0	N/A	22	65	192	22	371.2280	0	371.2280	1313153.2589999998
Daily,Regularly,,Never,Occasionally,Rarely	,Regularly,Daily,Rarely (less than once/week),Never,Occasionally	,Regularly,Daily,Never,Occasionally,Rarely	SAMPLE	,More_than_30,Less_than_5	0.0	0.0	0.0	0.0	0.0	0.0	102901.64662068969	0.0	0.0	0.0	0.0	421394.15420000005	171802.0536363637	65728.6759999999	185914.79533333323	148436.99780000004	1445.648000000003	12489.704083333185	7905.881388888799	118765.3648181818	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b817262cb6114e7295fee4f73b22a3ad&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"66","main.cluster index_upperinput":"66"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=927&task=b817262cb6114e7295fee4f73b22a3ad	N/A	N/A	8.4795	0	0	N/A	19	66	927	19	809.6467	0	809.6467	2612838.026000001
Daily,Regularly,,Never,Occasionally,Rarely	,Regularly,Daily,Rarely (less than once/week),Never,Occasionally	,Regularly,Daily,Never,Occasionally,Rarely	SAMPLE	,More_than_30,Less_than_5	0.0	0.0	0.0	0.0	0.0	0.0	95007.2190689653	0.0	0.0	0.0	0.0	79122.69199999943	86336.86545454523	102496.3278636361	90476.88916666634	84176.63359999986	98808.4329999999	102922.51399999976	108855.70872222199	94416.59665909066	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b817262cb6114e7295fee4f73b22a3ad&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"67","main.cluster index_upperinput":"67"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b817262cb6114e7295fee4f73b22a3ad&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"67","main.cluster index_upperinput":"67"}	N/A	N/A	10.2458	0	0	N/A	19	67	-1	19	97.0102	0	97.0102	2077165.126499995
Daily,Regularly,,Never,Occasionally,Rarely	,Regularly,Daily,Rarely (less than once/week),Never,Occasionally	,Regularly,Daily,Never,Occasionally,Rarely	SAMPLE	,More_than_30,Less_than_5	0.0	0.0	0.0	0.0	0.0	0.0	877283.0086724147	0.0	0.0	0.0	0.0	1435262.4771000103	600768.3424090914	935185.5015454574	670604.6471666705	290448.0793999998	13634.105000000149	143664.30074999973	1140580.958555557	767976.9219772745	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b817262cb6114e7295fee4f73b22a3ad&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"78","main.cluster index_upperinput":"78"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=25&task=b817262cb6114e7295fee4f73b22a3ad	N/A	N/A	5.2015	0	0	N/A	22	78	25	22	299.2582	0	299.2582	16895492.283500038
Daily,Regularly,,Never,Occasionally,Rarely	,Regularly,Daily,Rarely (less than once/week),Never,Occasionally	,Regularly,Daily,Never,Occasionally,Rarely	SAMPLE	,More_than_30,Less_than_5	0.0	0.0	0.0	0.0	0.0	0.0	55344.898051724136	0.0	0.0	0.0	0.0	57063.19270000001	44924.34299999999	76011.3250909091	85830.27283333335	72062.17744999999	9582.87349999999	65264.49650000001	51531.75288888889	60467.83404545455	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b817262cb6114e7295fee4f73b22a3ad&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"81","main.cluster index_upperinput":"81"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=192&task=b817262cb6114e7295fee4f73b22a3ad	Spectral Match to Nonaethylene glycol from NIST14	0.975826	0.7132	0	0	CCMSLIB00003138197	22	81	192	22	415.2539	0	415.2539	1330292.349
Daily,Regularly,,Never,Occasionally,Rarely	,Regularly,Daily,Rarely (less than once/week),Never,Occasionally	,Regularly,Daily,Never,Occasionally,Rarely	SAMPLE	,More_than_30,Less_than_5	0.0	0.0	0.0	0.0	0.0	0.0	42022.869206896554	0.0	0.0	0.0	0.0	1909.6328000000033	53174.23313636364	3819.163545454547	2003.5395000000044	59341.371600000006	4896.496500000005	2362.9551666666703	3117.9487777777804	28496.698340909097	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b817262cb6114e7295fee4f73b22a3ad&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"82","main.cluster index_upperinput":"82"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b817262cb6114e7295fee4f73b22a3ad&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"82","main.cluster index_upperinput":"82"}	N/A	N/A	1.1799	0	0	N/A	21	82	-1	21	525.2878	0	525.2878	626927.3635000001
Daily,Regularly,,Never,Occasionally,Rarely	,Regularly,Daily,Rarely (less than once/week),Never,Occasionally	,Regularly,Daily,Never,Occasionally,Rarely	SAMPLE	,More_than_30,Less_than_5	0.0	0.0	0.0	0.0	0.0	0.0	66832.86472413791	0.0	0.0	0.0	0.0	5393.724400000106	69966.78340909084	19964.52690909096	3181.1660000000275	96446.39599999998	960.4855000000056	1154.0584999999837	1241.7498888888756	44965.65515909091	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b817262cb6114e7295fee4f73b22a3ad&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"84","main.cluster index_upperinput":"84"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=61&task=b817262cb6114e7295fee4f73b22a3ad	N/A	N/A	8.1198	0	0	N/A	16	84	61	16	1013.7847	0	1013.7847	989244.4135
Daily,Regularly,,Never,Occasionally,Rarely	,Regularly,Daily,Rarely (less than once/week),Never,Occasionally	,Regularly,Daily,Never,Occasionally,Rarely	SAMPLE	,More_than_30,Less_than_5	0.0	0.0	0.0	0.0	0.0	0.0	37407.95236206899	0.0	0.0	0.0	0.0	65476.093500000075	24399.56831818182	61080.23236363643	54035.185166666706	35489.031550000014	23018.729999999967	55906.26316666675	41229.400111111136	42739.900340909124	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b817262cb6114e7295fee4f73b22a3ad&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"90","main.cluster index_upperinput":"90"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=281&task=b817262cb6114e7295fee4f73b22a3ad	N/A	N/A	2.3065	0	0	N/A	22	90	281	22	613.3402	0	613.3402	940277.8075000006
Daily,Regularly,,Never,Occasionally,Rarely	,Regularly,Daily,Rarely (less than once/week),Never,Occasionally	,Regularly,Daily,Never,Occasionally,Rarely	SAMPLE	,More_than_30,Less_than_5	0.0	0.0	0.0	0.0	0.0	0.0	420252.3629482758	0.0	0.0	0.0	0.0	463398.9203000007	254980.01413636364	540523.0923181818	279933.95491666713	319173.47585	625320.5464999971	367046.47866666614	449816.8310555553	397751.5532272727	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b817262cb6114e7295fee4f73b22a3ad&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"91","main.cluster index_upperinput":"91"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b817262cb6114e7295fee4f73b22a3ad&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"91","main.cluster index_upperinput":"91"}	N/A	N/A	6.1879	0	0	N/A	22	91	-1	22	747.5230	0	747.5230	8750534.170999998
Daily,Regularly,,Never,Occasionally,Rarely	,Regularly,Daily,Rarely (less than once/week),Never,Occasionally	,Regularly,Daily,Never,Occasionally,Rarely	SAMPLE	,More_than_30,Less_than_5	0.0	0.0	0.0	0.0	0.0	0.0	44822.238724137926	0.0	0.0	0.0	0.0	13903.033399999997	33295.71327272727	42731.05009090909	30253.62141666668	61551.46669999999	3779.4334999999987	25625.98316666668	20550.152555555564	38013.38168181818	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b817262cb6114e7295fee4f73b22a3ad&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"93","main.cluster index_upperinput":"93"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=192&task=b817262cb6114e7295fee4f73b22a3ad	Spectral Match to Decaethylene glycol from NIST14	0.975954	0.8984	0	0	CCMSLIB00003136855	22	93	192	22	459.2800	0	459.2800	836294.397
Daily,Regularly,,Never,Occasionally,Rarely	,Regularly,Daily,Rarely (less than once/week),Never,Occasionally	,Regularly,Daily,Never,Occasionally,Rarely	SAMPLE	,More_than_30,Less_than_5	0.0	0.0	0.0	0.0	0.0	0.0	3692.975655172392	0.0	0.0	0.0	0.0	17.78000000000084	4854.1859999999715	26.28845454545486	15.453666666667	5340.874599999968	44.34999999999878	15.436999999999781	25.78033333333348	2440.237227272713	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b817262cb6114e7295fee4f73b22a3ad&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"98","main.cluster index_upperinput":"98"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=13&task=b817262cb6114e7295fee4f73b22a3ad	N/A	N/A	9.0873	0	0	N/A	11	98	13	11	429.4807	0	429.4807	53685.218999999684
Daily,Regularly,,Never,Occasionally,Rarely	,Regularly,Daily,Rarely (less than once/week),Never,Occasionally	,Regularly,Daily,Never,Occasionally,Rarely	SAMPLE	,More_than_30,Less_than_5	0.0	0.0	0.0	0.0	0.0	0.0	10313.98324137931	0.0	0.0	0.0	0.0	2856.9800000000005	11375.393954545452	3973.5850909090914	3038.0267500000004	14333.363499999998	755.1509999999982	2124.827416666667	2006.6648333333335	7674.489522727272	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b817262cb6114e7295fee4f73b22a3ad&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"99","main.cluster index_upperinput":"99"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=81&task=b817262cb6114e7295fee4f73b22a3ad	N/A	N/A	0.6997	0	0	N/A	22	99	81	22	451.2149	0	451.2149	168838.7695
Daily,Regularly,,Never,Occasionally,Rarely	,Regularly,Daily,Rarely (less than once/week),Never,Occasionally	,Regularly,Daily,Never,Occasionally,Rarely	SAMPLE	,More_than_30,Less_than_5	0.0	0.0	0.0	0.0	0.0	0.0	280171.0982758619	0.0	0.0	0.0	0.0	323923.4585999997	167502.69472727264	344208.4297272728	183936.22075000036	211097.7780999998	207858.91000000085	211043.86941666703	272574.5257777781	255855.56222727272	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b817262cb6114e7295fee4f73b22a3ad&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"102","main.cluster index_upperinput":"102"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b817262cb6114e7295fee4f73b22a3ad&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"102","main.cluster index_upperinput":"102"}	N/A	N/A	6.7250	0	0	N/A	21	102	-1	21	483.3653	0	483.3653	5628822.369
Daily,Regularly,,Never,Occasionally,Rarely	,Regularly,Daily,Rarely (less than once/week),Never,Occasionally	,Regularly,Daily,Never,Occasionally,Rarely	SAMPLE	,More_than_30,Less_than_5	0.0	0.0	0.0	0.0	0.0	0.0	184197.49046551686	0.0	0.0	0.0	0.0	22377.554900000043	32045.48009090908	256310.87868181776	14876.102416666685	216033.75659999938	366404.20300000074	89317.24700000016	101138.10844444459	144178.17938636342	0.0	0.0	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?task=b817262cb6114e7295fee4f73b22a3ad&view=view_all_clusters_withID#{"main.cluster index_lowerinput":"105","main.cluster index_upperinput":"105"}	https://gnps.ucsd.edu/ProteoSAFe/result.jsp?view=network_displayer&componentindex=123&task=b817262cb6114e7295fee4f73b22a3ad	Stercobilin	0.770384	2.8294	0	0	CCMSLIB00001059689	21	105	123	21	595.3480	0	595.3480	3171919.946499996
